thread_name,process_name,upid,utid,cpu,ts,dur,end_state
UsfHalWorker,/vendor/bin/hw/android.hardware.sensors-service.multihal,464,1026,1,261340371082637,72144,S
swapper,,0,0,2,261340371100948,165364,R
swapper,,0,0,1,261340371154781,74422,R
decon0_kthread,decon0_kthread,191,6,1,261340371229203,93750,S
SensorService,system_server,534,1360,2,261340371266312,678508,S
DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1056,1,261340371322953,274170,R+
swapper,,0,0,3,261340371373612,187826,R
TimerDispatch,/system/bin/surfaceflinger,313,821,0,261340371447953,123332,S
surfaceflinger,/system/bin/surfaceflinger,313,10,3,261340371561438,2375406,S
swapper,,0,0,0,261340371571285,178711,R
bigo_worker_thr,bigo_worker_thread,756,766,1,261340371597123,235921,D
android.youtube,com.google.android.youtube,701,712,0,261340371749996,634318,S
DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1056,1,261340371833044,24536,D
swapper,,0,0,1,261340371857580,2953329,R
swapper,,0,0,2,261340371944820,769450,R
swapper,,0,0,0,261340372384314,154703,R
ExoPlayer:Playb,com.google.android.youtube,701,5124,0,261340372539017,189657,S
BckgrndExec HP,/system/bin/surfaceflinger,313,1,2,261340372714270,83699,S
swapper,,0,0,0,261340372728674,177856,R
MediaCodec_loop,com.google.android.youtube,701,5238,2,261340372797969,137370,S
system_server,system_server,534,545,4,261340372835852,1015380,S
ExoPlayer:Playb,com.google.android.youtube,701,5124,0,261340372906530,114217,S
swapper,,0,0,2,261340372935339,727417,R
swapper,,0,0,0,261340373020747,2531779,R
simpleinteracti,simpleinteractive,152,168,2,261340373662756,417602,S
swapper,,0,0,4,261340373851232,2927206,R
binder:479_3,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,315,329,3,261340373936844,2247681,S
swapper,,0,0,2,261340374080358,1465170,R
kworker/u17:0,kworker/u17:0,745,9,1,261340374810909,136271,I
cw-deep-buffer-,/vendor/bin/hw/android.hardware.audio.service-aidl.aoc,447,11,1,261340374947180,283406,S
bigo_worker_thr,bigo_worker_thread,756,766,1,261340375230586,344035,D
drm-event-liste,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,315,866,2,261340375545528,256388,S
AudioOut_15,/system/bin/audioserver,482,13,0,261340375552526,471436,R
DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1056,1,261340375574621,131104,R+
Codec2.0 Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1053,1,261340375705725,421305,S
swapper,,0,0,2,261340375801916,184652,R
GC2PerfHintThre,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1052,2,261340375986568,127970,S
VrrCtrl_Primary,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,315,8,0,261340376023962,59937,S
Output Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1054,0,261340376083899,580322,S
swapper,,0,0,2,261340376114538,239583,R
DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1056,1,261340376127030,71940,R+
decon0_kthread,decon0_kthread,191,6,6,261340376176224,457723,D
surfaceflinger,/system/bin/surfaceflinger,313,10,3,261340376184525,580119,S
Codec2.0 Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1053,1,261340376198970,162761,S
GC2PerfHintThre,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1052,2,261340376354121,40691,S
DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1056,1,261340376361731,22338,S
binder:479_5,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,315,4,1,261340376384069,104859,R
swapper,,0,0,2,261340376394812,314615,R
android.hardwar,/vendor/bin/hw/android.hardware.power-service.pixel-libperfmgr,355,12,1,261340376488928,189249,S
swapper,,0,0,6,261340376633947,279785,R
AudioOut_15,/system/bin/audioserver,482,13,0,261340376664221,309082,S
Codec2.0 Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1053,1,261340376678177,127523,S
BckgrndExec HP,/system/bin/surfaceflinger,313,1,2,261340376709427,237224,S
logd.writer,/system/bin/logd,295,3,3,261340376764644,116007,S
binder:23019_8,com.google.android.youtube,701,5165,4,261340376778438,1250936,S
DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1056,1,261340376805700,164429,R+
swapper,,0,0,3,261340376880651,484253,R
binder:23019_2,com.google.android.youtube,701,5077,6,261340376913732,502605,S
swapper,,0,0,2,261340376946651,313680,R
cw-deep-buffer-,/vendor/bin/hw/android.hardware.audio.service-aidl.aoc,447,11,1,261340376970129,180135,S
Output Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1054,0,261340376973303,345296,S
DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1056,1,261340377150264,186605,S
binder:23019_4,com.google.android.youtube,701,5138,2,261340377260331,127726,S
swapper,,0,0,0,261340377318599,182251,R
binder:479_5,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,315,4,1,261340377336869,136352,R+
CodecLooper,com.google.android.youtube,701,5225,3,261340377364904,125082,S
swapper,,0,0,2,261340377388057,347127,R
swapper,,0,0,6,261340377416337,15511759,R
DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1056,1,261340377473221,206259,S
CodecLooper,com.google.android.youtube,701,5239,3,261340377489986,2335693,S
binder:23019_2,com.google.android.youtube,701,5077,0,261340377500850,42725,S
swapper,,0,0,0,261340377543575,132893,R
binder:23019_2,com.google.android.youtube,701,5077,0,261340377676468,277385,R+
binder:479_5,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,315,4,1,261340377679480,102823,S
DisplayInfo,/vendor/bin/hw/android.hardware.sensors-service.multihal,464,1034,2,261340377735184,327800,S
swapper,,0,0,1,261340377782303,124634,R
MediaCodec_loop,com.google.android.youtube,701,5238,1,261340377906937,99813,S
DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1056,0,261340377953853,202189,S
swapper,,0,0,1,261340378006750,811198,R
swapper,,0,0,4,261340378029374,10484822,R
swapper,,0,0,2,261340378062984,3690185,R
binder:23019_2,com.google.android.youtube,701,5077,0,261340378156042,78776,S
swapper,,0,0,0,261340378234818,4905803,R
MediaCodec_loop,com.google.android.youtube,701,5238,1,261340378817948,41992,S
swapper,,0,0,1,261340378859940,131389,R
MediaCodec_loop,com.google.android.youtube,701,5238,1,261340378991329,34016,S
swapper,,0,0,1,261340379025345,768514,R
MediaCodec_loop,com.google.android.youtube,701,5238,1,261340379793859,34668,S
swapper,,0,0,3,261340379825679,1853272,R
swapper,,0,0,1,261340379828527,3646932,R
perf_mon_update,perf_mon_update_client_task,97,113,3,261340381678951,70800,S
swapper,,0,0,3,261340381749751,3713827,R
dhd_rpm_state_t,dhd_rpm_state_thread,493,506,2,261340381753169,106934,S
swapper,,0,0,2,261340381860103,2499186,R
ExoPlayer:Playb,com.google.android.youtube,701,5124,0,261340383140621,341186,S
MediaCodec_loop,com.google.android.youtube,701,5238,1,261340383475459,1152019,S
swapper,,0,0,0,261340383481807,1105387,R
binder:477_4,/system/bin/surfaceflinger,313,831,2,261340384359289,279419,S
ExoPlayer:Playb,com.google.android.youtube,701,5124,0,261340384587194,114095,S
swapper,,0,0,1,261340384627478,72754,R
swapper,,0,0,2,261340384638708,2299154,R
MediaCodec_loop,com.google.android.youtube,701,5238,1,261340384700232,109008,S
swapper,,0,0,0,261340384701289,107178,R
ExoPlayer:Playb,com.google.android.youtube,701,5124,0,261340384808467,142863,S
swapper,,0,0,1,261340384809240,142090,R
MediaCodec_loop,com.google.android.youtube,701,5238,1,261340384951330,61564,S
swapper,,0,0,0,261340384951330,62785,R
swapper,,0,0,1,261340385012894,133179,R
ExoPlayer:Playb,com.google.android.youtube,701,5124,0,261340385014115,133219,S
MediaCodec_loop,com.google.android.youtube,701,5238,1,261340385146073,338867,R+
swapper,,0,0,0,261340385147334,1286784,R
decon0_kthread,decon0_kthread,191,6,3,261340385463578,159546,D
binder:843_2,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,481,1,261340385484940,537557,S
swapper,,0,0,3,261340385623124,2353190,R
MediaCodec_loop,com.google.android.youtube,701,5238,1,261340386022497,414470,S
ExoPlayer:Playb,com.google.android.youtube,701,5124,0,261340386434118,91024,S
swapper,,0,0,1,261340386436967,89152,R
swapper,,0,0,0,261340386525142,63802,R
MediaCodec_loop,com.google.android.youtube,701,5238,1,261340386526119,64738,S
ExoPlayer:Playb,com.google.android.youtube,701,5124,0,261340386588944,115275,S
swapper,,0,0,1,261340386590857,109415,R
MediaCodec_loop,com.google.android.youtube,701,5238,1,261340386700272,216309,R+
swapper,,0,0,0,261340386704219,846843,R
binder:843_2,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,481,1,261340386916581,295247,S
IdleTimer,/system/bin/surfaceflinger,313,828,2,261340386937862,76334,S
swapper,,0,0,2,261340387014196,1019125,R
MediaCodec_loop,com.google.android.youtube,701,5238,1,261340387211828,363648,S
ExoPlayer:Playb,com.google.android.youtube,701,5124,0,261340387551062,135620,S
swapper,,0,0,1,261340387575476,109497,R
MediaCodec_loop,com.google.android.youtube,701,5238,1,261340387684973,56681,S
swapper,,0,0,0,261340387686682,54240,R
ExoPlayer:Playb,com.google.android.youtube,701,5124,0,261340387740922,523437,S
swapper,,0,0,1,261340387741654,361043,R
decon0_kthread,decon0_kthread,191,6,3,261340387976314,169800,S
DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1056,2,261340388033321,283366,D
TimerDispatch,/system/bin/surfaceflinger,313,821,1,261340388102697,149496,S
swapper,,0,0,3,261340388146114,89314,R
surfaceflinger,/system/bin/surfaceflinger,313,10,3,261340388235428,2517619,S
swapper,,0,0,1,261340388252193,62581,R
swapper,,0,0,0,261340388264359,1196452,R
bigo_worker_thr,bigo_worker_thread,756,766,1,261340388314774,244629,D
swapper,,0,0,2,261340388316687,1150146,R
ExoPlayer:Simpl,com.google.android.youtube,701,5240,4,261340388514196,1743327,S
swapper,,0,0,1,261340388559403,3126261,R
android.youtube,com.google.android.youtube,701,712,0,261340389460811,611694,S
BckgrndExec HP,/system/bin/surfaceflinger,313,1,2,261340389466833,76050,S
swapper,,0,0,2,261340389542883,2503377,R
kworker/0:0,kworker/0:0,749,759,0,261340390072505,499471,I
swapper,,0,0,4,261340390257523,3422892,R
surfaceflinger,/system/bin/surfaceflinger,313,7,0,261340390571976,110840,S
swapper,,0,0,0,261340390682816,1741170,R
binder:479_5,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,315,4,3,261340390753047,2168050,S
bigo_worker_thr,bigo_worker_thread,756,766,1,261340391685664,349935,D
swapper,,0,0,1,261340392035599,130331,R
DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1056,2,261340392046260,132894,S
Codec2.0 Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1053,1,261340392165930,326863,S
swapper,,0,0,2,261340392179154,199137,R
GC2PerfHintThre,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1052,2,261340392378291,155966,S
Output Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1054,0,261340392423986,328492,R+
swapper,,0,0,1,261340392492793,117106,R
DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1056,2,261340392534257,86466,S
Codec2.0 Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1053,1,261340392609899,241578,S
swapper,,0,0,2,261340392620723,70435,R
binder:23019_2,com.google.android.youtube,701,5077,2,261340392691158,76945,R
VrrCtrl_Primary,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,315,8,0,261340392752478,50211,S
GC2PerfHintThre,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1052,2,261340392768103,41707,S
Output Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1054,0,261340392802689,345215,S
binder:23019_2,com.google.android.youtube,701,5077,2,261340392809810,1016073,S
swapper,,0,0,1,261340392851477,355509,R
surfaceflinger,/system/bin/surfaceflinger,313,10,3,261340392921097,557618,S
decon0_kthread,decon0_kthread,191,6,6,261340392928096,503418,D
DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1056,0,261340393147904,369100,S
android.hardwar,/vendor/bin/hw/android.hardware.power-service.pixel-libperfmgr,355,12,1,261340393206986,203166,S
migration/1,migration/1,21,37,1,261340393410152,54484,S
BckgrndExec HP,/system/bin/surfaceflinger,313,1,6,261340393431514,465902,S
swapper,,0,0,1,261340393464636,507975,R
logd.writer,/system/bin/logd,295,3,3,261340393478715,162109,R
swapper,,0,0,0,261340393517004,292480,R
perf_mon_update,perf_mon_update_client_task,97,113,3,261340393640824,71655,S
CodecLooper,com.google.android.youtube,701,5239,4,261340393680415,2449138,S
logd.writer,/system/bin/logd,295,3,3,261340393712479,56641,S
ExoPlayer:Playb,com.google.android.youtube,701,5124,5,261340393729854,307698,S
swapper,,0,0,3,261340393769120,447306,R
binder:23019_7,com.google.android.youtube,701,14,0,261340393809484,454631,S
swapper,,0,0,2,261340393825883,306925,R
swapper,,0,0,6,261340393897416,32206502,R
binder:23019_8,com.google.android.youtube,701,5165,7,261340393911128,36215,S
swapper,,0,0,7,261340393947343,33069539,R
MediaCodec_loop,com.google.android.youtube,701,5238,1,261340393972611,113159,S
swapper,,0,0,5,261340394037552,32632325,R
swapper,,0,0,1,261340394085770,677653,R
binder:23019_4,com.google.android.youtube,701,5138,2,261340394132808,84066,S
CodecLooper,com.google.android.youtube,701,5225,3,261340394216426,103475,S
swapper,,0,0,2,261340394216874,450887,R
swapper,,0,0,0,261340394264115,2537476,R
DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1056,3,261340394319901,179688,R+
binder:23019_7,com.google.android.youtube,701,14,3,261340394499589,267578,S
traced_probes,/system/bin/traced_probes,496,16,2,261340394667761,3950887,R+
MediaCodec_loop,com.google.android.youtube,701,5238,1,261340394763423,2116618,S
DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1056,3,261340394767167,219482,S
swapper,,0,0,3,261340394986649,1561686,R
swapper,,0,0,4,261340396129553,30019083,R
binder:477_4,/system/bin/surfaceflinger,313,831,3,261340396548335,326661,S
ExoPlayer:Playb,com.google.android.youtube,701,5124,0,261340396801591,234090,S
swapper,,0,0,3,261340396874996,5309773,R
swapper,,0,0,1,261340396880041,152873,R
MediaCodec_loop,com.google.android.youtube,701,5238,1,261340397032914,94930,S
swapper,,0,0,0,261340397035681,90128,R
ExoPlayer:Playb,com.google.android.youtube,701,5124,0,261340397125809,292399,S
swapper,,0,0,1,261340397127844,287516,R
MediaCodec_loop,com.google.android.youtube,701,5238,1,261340397415360,64087,S
swapper,,0,0,0,261340397418208,60344,R
ExoPlayer:Playb,com.google.android.youtube,701,5124,0,261340397478552,251505,S
swapper,,0,0,1,261340397479447,247477,R
MediaCodec_loop,com.google.android.youtube,701,5238,1,261340397726924,249797,R+
swapper,,0,0,0,261340397730057,1137574,R
binder:843_2,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,481,1,261340397976721,483886,S
MediaCodec_loop,com.google.android.youtube,701,5238,1,261340398460607,428467,S
traced,/system/bin/traced,497,15,2,261340398618648,1141195,S
ExoPlayer:Playb,com.google.android.youtube,701,5124,0,261340398867631,107055,S
swapper,,0,0,1,261340398889074,72795,R
MediaCodec_loop,com.google.android.youtube,701,5238,1,261340398961869,78247,S
swapper,,0,0,0,261340398974686,52165,R
ExoPlayer:Playb,com.google.android.youtube,701,5124,0,261340399026851,132487,S
swapper,,0,0,1,261340399040116,105469,R
MediaCodec_loop,com.google.android.youtube,701,5238,1,261340399145585,190633,R+
swapper,,0,0,0,261340399159338,729899,R
binder:843_2,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,481,1,261340399336218,254394,S
MediaCodec_loop,com.google.android.youtube,701,5238,1,261340399590612,299195,S
traced_probes,/system/bin/traced_probes,496,16,2,261340399759843,108032,S
swapper,,0,0,2,261340399867875,5051880,R
ExoPlayer:Playb,com.google.android.youtube,701,5124,0,261340399889237,76131,S
swapper,,0,0,1,261340399889807,76701,R
swapper,,0,0,0,261340399965368,58350,R
MediaCodec_loop,com.google.android.youtube,701,5238,1,261340399966508,57780,S
ExoPlayer:Playb,com.google.android.youtube,701,5124,0,261340400023718,333374,S
swapper,,0,0,1,261340400024288,4714192,R
swapper,,0,0,0,261340400357092,4272176,R
decon0_kthread,decon0_kthread,191,6,3,261340402184769,115479,D
swapper,,0,0,3,261340402300248,2286173,R
decon0_kthread,decon0_kthread,191,6,3,261340404586421,203044,S
ExoPlayer:Playb,com.google.android.youtube,701,5124,0,261340404629268,291097,S
TimerDispatch,/system/bin/surfaceflinger,313,821,1,261340404738480,160319,S
swapper,,0,0,3,261340404789465,80444,R
surfaceflinger,/system/bin/surfaceflinger,313,10,3,261340404869909,2363729,S
swapper,,0,0,1,261340404898799,162761,R
MediaCodec_loop,com.google.android.youtube,701,5238,2,261340404919755,164388,S
DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,468,1056,0,261340404920365,315308,D
ExoPlayer:Playb,com.google.android.youtube,701,5124,1,261340405061560,108235,S
swapper,,0,0,2,261340405084143,536417,R
swapper,,0,0,1,261340405169795,61158,R
bigo_worker_thr,bigo_worker_thread,756,766,1,261340405230953,233032,D
swapper,,0,0,0,261340405235673,3702840,R
swapper,,0,0,1,261340405463985,3132853,R
