utid,thread_name,process_name,ts,dur,state,blocked_function
5238,MediaCodec_loop,com.google.android.youtube,261340049481603,207439,S,
113,perf_mon_update,perf_mon_update_client_task,261340049545894,64290,R,
677,kworker/0:0H,kworker/0:0H,261340049588293,60221,R,
113,perf_mon_update,perf_mon_update_client_task,261340049610184,177572,Running,
771,kworker/4:0,kworker/4:0,261340049613928,19327,R,
771,kworker/4:0,kworker/4:0,261340049633255,13916,Running,
56,ksoftirqd/4,ksoftirqd/4,261340049637121,10050,R,
771,kworker/4:0,kworker/4:0,261340049647171,105347,I,
56,ksoftirqd/4,ksoftirqd/4,261340049647171,44841,Running,
5124,ExoPlayer:Playb,com.google.android.youtube,261340049648514,30070,R,
677,kworker/0:0H,kworker/0:0H,261340049648514,30070,Running,
67,ksoftirqd/6,ksoftirqd/6,261340049658565,13875,R,
5121,ChromiumNet,com.google.android.youtube,261340049672440,1534180,R+,
67,ksoftirqd/6,ksoftirqd/6,261340049672440,1534180,Running,
677,kworker/0:0H,kworker/0:0H,261340049678584,-1,I,
5124,ExoPlayer:Playb,com.google.android.youtube,261340049678584,55135,Running,
5238,MediaCodec_loop,com.google.android.youtube,261340049689042,32430,R,
56,ksoftirqd/4,ksoftirqd/4,261340049692012,81746,S,
5238,MediaCodec_loop,com.google.android.youtube,261340049721472,220743,Running,
5124,ExoPlayer:Playb,com.google.android.youtube,261340049733719,756429,S,
771,kworker/4:0,kworker/4:0,261340049752518,17456,R,
771,kworker/4:0,kworker/4:0,261340049769974,12980,Running,
56,ksoftirqd/4,ksoftirqd/4,261340049773758,9196,R,
771,kworker/4:0,kworker/4:0,261340049782954,86385,I,
56,ksoftirqd/4,ksoftirqd/4,261340049782954,33529,Running,
113,perf_mon_update,perf_mon_update_client_task,261340049787756,63754638,S,
56,ksoftirqd/4,ksoftirqd/4,261340049816483,74707,S,
771,kworker/4:0,kworker/4:0,261340049869339,18230,R,
771,kworker/4:0,kworker/4:0,261340049887569,13387,Running,
56,ksoftirqd/4,ksoftirqd/4,261340049891190,9766,R,
771,kworker/4:0,kworker/4:0,261340049900956,45206,I,
56,ksoftirqd/4,ksoftirqd/4,261340049900956,29174,Running,
481,binder:843_2,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340049908280,33935,R,
56,ksoftirqd/4,ksoftirqd/4,261340049930130,36011,S,
5238,MediaCodec_loop,com.google.android.youtube,261340049942215,264812,R+,
481,binder:843_2,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340049942215,264812,Running,
771,kworker/4:0,kworker/4:0,261340049946162,16398,R,
771,kworker/4:0,kworker/4:0,261340049962560,13062,Running,
56,ksoftirqd/4,ksoftirqd/4,261340049966141,9481,R,
771,kworker/4:0,kworker/4:0,261340049975622,58187,I,
56,ksoftirqd/4,ksoftirqd/4,261340049975622,20223,Running,
56,ksoftirqd/4,ksoftirqd/4,261340049995845,56885,S,
771,kworker/4:0,kworker/4:0,261340050033809,15381,R,
771,kworker/4:0,kworker/4:0,261340050049190,11963,Running,
56,ksoftirqd/4,ksoftirqd/4,261340050052730,8423,R,
771,kworker/4:0,kworker/4:0,261340050061153,47444,I,
56,ksoftirqd/4,ksoftirqd/4,261340050061153,27506,Running,
56,ksoftirqd/4,ksoftirqd/4,261340050088659,39917,S,
771,kworker/4:0,kworker/4:0,261340050108597,15951,R,
771,kworker/4:0,kworker/4:0,261340050124548,12532,Running,
56,ksoftirqd/4,ksoftirqd/4,261340050128576,8504,R,
771,kworker/4:0,kworker/4:0,261340050137080,50456,I,
56,ksoftirqd/4,ksoftirqd/4,261340050137080,21159,Running,
56,ksoftirqd/4,ksoftirqd/4,261340050158239,49927,S,
771,kworker/4:0,kworker/4:0,261340050187536,16683,R,
771,kworker/4:0,kworker/4:0,261340050204219,12939,Running,
481,binder:843_2,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340050207027,17350463,S,
5238,MediaCodec_loop,com.google.android.youtube,261340050207027,349975,Running,
56,ksoftirqd/4,ksoftirqd/4,261340050208166,8992,R,
771,kworker/4:0,kworker/4:0,261340050217158,91553,I,
56,ksoftirqd/4,ksoftirqd/4,261340050217158,19817,Running,
56,ksoftirqd/4,ksoftirqd/4,261340050236975,91634,S,
771,kworker/4:0,kworker/4:0,261340050308711,15666,R,
771,kworker/4:0,kworker/4:0,261340050324377,13224,Running,
56,ksoftirqd/4,ksoftirqd/4,261340050328609,8992,R,
771,kworker/4:0,kworker/4:0,261340050337601,46957,I,
56,ksoftirqd/4,ksoftirqd/4,261340050337601,31942,Running,
56,ksoftirqd/4,ksoftirqd/4,261340050369543,35400,S,
771,kworker/4:0,kworker/4:0,261340050384558,16438,R,
771,kworker/4:0,kworker/4:0,261340050400996,12370,Running,
56,ksoftirqd/4,ksoftirqd/4,261340050404943,8423,R,
771,kworker/4:0,kworker/4:0,261340050413366,46590,I,
56,ksoftirqd/4,ksoftirqd/4,261340050413366,19450,Running,
56,ksoftirqd/4,ksoftirqd/4,261340050432816,46590,S,
771,kworker/4:0,kworker/4:0,261340050459956,15910,R,
771,kworker/4:0,kworker/4:0,261340050475866,12695,Running,
56,ksoftirqd/4,ksoftirqd/4,261340050479406,9155,R,
771,kworker/4:0,kworker/4:0,261340050488561,60140,I,
56,ksoftirqd/4,ksoftirqd/4,261340050488561,21281,Running,
5124,ExoPlayer:Playb,com.google.android.youtube,261340050490148,45207,R,
56,ksoftirqd/4,ksoftirqd/4,261340050509842,57618,S,
5124,ExoPlayer:Playb,com.google.android.youtube,261340050535355,77962,Running,
771,kworker/4:0,kworker/4:0,261340050548701,14974,R,
5238,MediaCodec_loop,com.google.android.youtube,261340050557002,7284,S,
771,kworker/4:0,kworker/4:0,261340050563675,12899,Running,
5238,MediaCodec_loop,com.google.android.youtube,261340050564286,40690,R,
56,ksoftirqd/4,ksoftirqd/4,261340050567460,9114,R,
771,kworker/4:0,kworker/4:0,261340050576574,78125,I,
56,ksoftirqd/4,ksoftirqd/4,261340050576574,25513,Running,
56,ksoftirqd/4,ksoftirqd/4,261340050602087,73405,S,
5238,MediaCodec_loop,com.google.android.youtube,261340050604976,76457,Running,
5124,ExoPlayer:Playb,com.google.android.youtube,261340050613317,13021,S,
5124,ExoPlayer:Playb,com.google.android.youtube,261340050626338,36540,R,
771,kworker/4:0,kworker/4:0,261340050654699,16439,R,
5124,ExoPlayer:Playb,com.google.android.youtube,261340050662878,174072,Running,
771,kworker/4:0,kworker/4:0,261340050671138,13875,Running,
56,ksoftirqd/4,ksoftirqd/4,261340050675492,9521,R,
5238,MediaCodec_loop,com.google.android.youtube,261340050681433,5506591,S,
771,kworker/4:0,kworker/4:0,261340050685013,45085,I,
56,ksoftirqd/4,ksoftirqd/4,261340050685013,23763,Running,
56,ksoftirqd/4,ksoftirqd/4,261340050708776,39917,S,
771,kworker/4:0,kworker/4:0,261340050730098,14648,R,
771,kworker/4:0,kworker/4:0,261340050744746,12696,Running,
56,ksoftirqd/4,ksoftirqd/4,261340050748693,8749,R,
771,kworker/4:0,kworker/4:0,261340050757442,57251,I,
56,ksoftirqd/4,ksoftirqd/4,261340050757442,29866,Running,
56,ksoftirqd/4,ksoftirqd/4,261340050787308,48381,S,
771,kworker/4:0,kworker/4:0,261340050814693,16886,R,
771,kworker/4:0,kworker/4:0,261340050831579,13428,Running,
56,ksoftirqd/4,ksoftirqd/4,261340050835689,9318,R,
5124,ExoPlayer:Playb,com.google.android.youtube,261340050836950,5038534,S,
771,kworker/4:0,kworker/4:0,261340050845007,235148,I,
56,ksoftirqd/4,ksoftirqd/4,261340050845007,25838,Running,
56,ksoftirqd/4,ksoftirqd/4,261340050870845,230835,S,
771,kworker/4:0,kworker/4:0,261340051080155,17090,R,
771,kworker/4:0,kworker/4:0,261340051097245,14811,Running,
56,ksoftirqd/4,ksoftirqd/4,261340051101680,10376,R,
771,kworker/4:0,kworker/4:0,261340051112056,63476,I,
56,ksoftirqd/4,ksoftirqd/4,261340051112056,22461,Running,
56,ksoftirqd/4,ksoftirqd/4,261340051134517,62012,S,
771,kworker/4:0,kworker/4:0,261340051175532,16439,R,
771,kworker/4:0,kworker/4:0,261340051191971,14038,Running,
56,ksoftirqd/4,ksoftirqd/4,261340051196529,9480,R,
771,kworker/4:0,kworker/4:0,261340051206009,94483,I,
56,ksoftirqd/4,ksoftirqd/4,261340051206009,36744,Running,
67,ksoftirqd/6,ksoftirqd/6,261340051206620,642171,S,
5121,ChromiumNet,com.google.android.youtube,261340051206620,655843,Running,
56,ksoftirqd/4,ksoftirqd/4,261340051242753,78572,S,
771,kworker/4:0,kworker/4:0,261340051300492,16276,R,
771,kworker/4:0,kworker/4:0,261340051316768,12736,Running,
56,ksoftirqd/4,ksoftirqd/4,261340051321325,8179,R,
771,kworker/4:0,kworker/4:0,261340051329504,137370,I,
56,ksoftirqd/4,ksoftirqd/4,261340051329504,33813,Running,
56,ksoftirqd/4,ksoftirqd/4,261340051363317,124715,S,
5224,CodecLooper,com.google.android.youtube,261340051368770,56600,R,
5224,CodecLooper,com.google.android.youtube,261340051425370,41585,Running,
771,kworker/4:0,kworker/4:0,261340051466874,16642,R,
5224,CodecLooper,com.google.android.youtube,261340051466955,1000042522,S,
771,kworker/4:0,kworker/4:0,261340051483516,14770,Running,
56,ksoftirqd/4,ksoftirqd/4,261340051488032,10254,R,
771,kworker/4:0,kworker/4:0,261340051498286,92774,I,
56,ksoftirqd/4,ksoftirqd/4,261340051498286,27548,Running,
56,ksoftirqd/4,ksoftirqd/4,261340051525834,84594,S,
771,kworker/4:0,kworker/4:0,261340051591060,15950,R,
771,kworker/4:0,kworker/4:0,261340051607010,12533,Running,
56,ksoftirqd/4,ksoftirqd/4,261340051610428,9115,R,
6,decon0_kthread,decon0_kthread,261340051614579,58593,R,
771,kworker/4:0,kworker/4:0,261340051619543,34586,I,
56,ksoftirqd/4,ksoftirqd/4,261340051619543,33854,Running,
56,ksoftirqd/4,ksoftirqd/4,261340051653397,18107,S,
771,kworker/4:0,kworker/4:0,261340051654129,13957,R,
771,kworker/4:0,kworker/4:0,261340051668086,12777,Running,
56,ksoftirqd/4,ksoftirqd/4,261340051671504,9359,R,
6,decon0_kthread,decon0_kthread,261340051673172,91635,Running,
771,kworker/4:0,kworker/4:0,261340051680863,42318,I,
56,ksoftirqd/4,ksoftirqd/4,261340051680863,20019,Running,
56,ksoftirqd/4,ksoftirqd/4,261340051700882,39510,S,
771,kworker/4:0,kworker/4:0,261340051723181,13712,R,
771,kworker/4:0,kworker/4:0,261340051736893,12004,Running,
56,ksoftirqd/4,ksoftirqd/4,261340051740392,8505,R,
771,kworker/4:0,kworker/4:0,261340051748897,51147,I,
56,ksoftirqd/4,ksoftirqd/4,261340051748897,18066,Running,
6,decon0_kthread,decon0_kthread,261340051764807,2971028,D,
56,ksoftirqd/4,ksoftirqd/4,261340051766963,52246,S,
771,kworker/4:0,kworker/4:0,261340051800044,15422,R,
771,kworker/4:0,kworker/4:0,261340051815466,12695,Running,
56,ksoftirqd/4,ksoftirqd/4,261340051819209,8952,R,
771,kworker/4:0,kworker/4:0,261340051828161,113851,I,
56,ksoftirqd/4,ksoftirqd/4,261340051828161,17375,Running,
56,ksoftirqd/4,ksoftirqd/4,261340051845536,119547,S,
67,ksoftirqd/6,ksoftirqd/6,261340051848791,13672,R,
5121,ChromiumNet,com.google.android.youtube,261340051862463,547729,R,
67,ksoftirqd/6,ksoftirqd/6,261340051862463,547729,Running,
771,kworker/4:0,kworker/4:0,261340051942012,17944,R,
771,kworker/4:0,kworker/4:0,261340051959956,16602,Running,
56,ksoftirqd/4,ksoftirqd/4,261340051965083,11475,R,
771,kworker/4:0,kworker/4:0,261340051976558,227173,I,
56,ksoftirqd/4,ksoftirqd/4,261340051976558,34790,Running,
56,ksoftirqd/4,ksoftirqd/4,261340052011348,210612,S,
771,kworker/4:0,kworker/4:0,261340052203731,14689,R,
771,kworker/4:0,kworker/4:0,261340052218420,12980,Running,
56,ksoftirqd/4,ksoftirqd/4,261340052221960,9440,R,
771,kworker/4:0,kworker/4:0,261340052231400,82072,I,
56,ksoftirqd/4,ksoftirqd/4,261340052231400,28320,Running,
56,ksoftirqd/4,ksoftirqd/4,261340052259720,74829,S,
771,kworker/4:0,kworker/4:0,261340052313472,16357,R,
771,kworker/4:0,kworker/4:0,261340052329829,13794,Running,
56,ksoftirqd/4,ksoftirqd/4,261340052334549,9074,R,
771,kworker/4:0,kworker/4:0,261340052343623,35930,I,
56,ksoftirqd/4,ksoftirqd/4,261340052343623,34058,Running,
56,ksoftirqd/4,ksoftirqd/4,261340052377681,22705,S,
771,kworker/4:0,kworker/4:0,261340052379553,17130,R,
771,kworker/4:0,kworker/4:0,261340052396683,13876,Running,
56,ksoftirqd/4,ksoftirqd/4,261340052400386,10173,R,
67,ksoftirqd/6,ksoftirqd/6,261340052410192,934204,S,
5121,ChromiumNet,com.google.android.youtube,261340052410192,943522,Running,
771,kworker/4:0,kworker/4:0,261340052410559,70638,I,
56,ksoftirqd/4,ksoftirqd/4,261340052410559,20996,Running,
56,ksoftirqd/4,ksoftirqd/4,261340052431555,70353,S,
771,kworker/4:0,kworker/4:0,261340052481197,16479,R,
771,kworker/4:0,kworker/4:0,261340052497676,13631,Running,
56,ksoftirqd/4,ksoftirqd/4,261340052501908,9399,R,
771,kworker/4:0,kworker/4:0,261340052511307,98959,I,
56,ksoftirqd/4,ksoftirqd/4,261340052511307,21159,Running,
56,ksoftirqd/4,ksoftirqd/4,261340052532466,99691,S,
771,kworker/4:0,kworker/4:0,261340052610266,17618,R,
771,kworker/4:0,kworker/4:0,261340052627884,13550,Running,
56,ksoftirqd/4,ksoftirqd/4,261340052632157,9277,R,
771,kworker/4:0,kworker/4:0,261340052641434,52287,I,
56,ksoftirqd/4,ksoftirqd/4,261340052641434,34546,Running,
56,ksoftirqd/4,ksoftirqd/4,261340052675980,38045,S,
771,kworker/4:0,kworker/4:0,261340052693721,16073,R,
771,kworker/4:0,kworker/4:0,261340052709794,13102,Running,
56,ksoftirqd/4,ksoftirqd/4,261340052714025,8871,R,
771,kworker/4:0,kworker/4:0,261340052722896,51351,I,
56,ksoftirqd/4,ksoftirqd/4,261340052722896,21443,Running,
56,ksoftirqd/4,ksoftirqd/4,261340052744339,50293,S,
771,kworker/4:0,kworker/4:0,261340052774247,16276,R,
771,kworker/4:0,kworker/4:0,261340052790523,12044,Running,
56,ksoftirqd/4,ksoftirqd/4,261340052794632,7935,R,
771,kworker/4:0,kworker/4:0,261340052802567,253255,I,
56,ksoftirqd/4,ksoftirqd/4,261340052802567,17334,Running,
56,ksoftirqd/4,ksoftirqd/4,261340052819901,258748,S,
771,kworker/4:0,kworker/4:0,261340053055822,17375,R,
771,kworker/4:0,kworker/4:0,261340053073197,14648,Running,
56,ksoftirqd/4,ksoftirqd/4,261340053078649,9196,R,
771,kworker/4:0,kworker/4:0,261340053087845,237590,I,
56,ksoftirqd/4,ksoftirqd/4,261340053087845,35238,Running,
56,ksoftirqd/4,ksoftirqd/4,261340053123083,221680,S,
771,kworker/4:0,kworker/4:0,261340053325435,14485,R,
771,kworker/4:0,kworker/4:0,261340053339920,15463,Running,
67,ksoftirqd/6,ksoftirqd/6,261340053344396,9318,R,
56,ksoftirqd/4,ksoftirqd/4,261340053344763,10620,R,
5121,ChromiumNet,com.google.android.youtube,261340053353714,167033,R,
67,ksoftirqd/6,ksoftirqd/6,261340053353714,167033,Running,
771,kworker/4:0,kworker/4:0,261340053355383,3000854,I,
56,ksoftirqd/4,ksoftirqd/4,261340053355383,40039,Running,
56,ksoftirqd/4,ksoftirqd/4,261340053395422,2991048,S,
67,ksoftirqd/6,ksoftirqd/6,261340053520747,14231364,S,
5121,ChromiumNet,com.google.android.youtube,261340053520747,13054973,Running,
5093,BG Thread #3,com.google.android.youtube,261340053606603,32349,R,
5093,BG Thread #3,com.google.android.youtube,261340053638952,194092,Running,
757,kworker/5:0,kworker/5:0,261340053765580,55053,R,
317,sugov:4,sugov:4,261340053791052,41992,R,
757,kworker/5:0,kworker/5:0,261340053820633,55013,Running,
5093,BG Thread #3,com.google.android.youtube,261340053833044,129801,R+,
317,sugov:4,sugov:4,261340053833044,129801,Running,
62,ksoftirqd/5,ksoftirqd/5,261340053835200,40446,R,
757,kworker/5:0,kworker/5:0,261340053875646,209636,I,
62,ksoftirqd/5,ksoftirqd/5,261340053875646,88990,Running,
317,sugov:4,sugov:4,261340053962845,11601441,S,
5093,BG Thread #3,com.google.android.youtube,261340053962845,392049,Running,
62,ksoftirqd/5,ksoftirqd/5,261340053964636,152303,S,
757,kworker/5:0,kworker/5:0,261340054085282,28564,R,
757,kworker/5:0,kworker/5:0,261340054113846,13469,Running,
62,ksoftirqd/5,ksoftirqd/5,261340054116939,10376,R,
757,kworker/5:0,kworker/5:0,261340054127315,152628,I,
62,ksoftirqd/5,ksoftirqd/5,261340054127315,157837,Running,
757,kworker/5:0,kworker/5:0,261340054279943,23519,R,
62,ksoftirqd/5,ksoftirqd/5,261340054285152,20955,S,
757,kworker/5:0,kworker/5:0,261340054303462,12207,Running,
62,ksoftirqd/5,ksoftirqd/5,261340054306107,9562,R,
757,kworker/5:0,kworker/5:0,261340054315669,364055,I,
62,ksoftirqd/5,ksoftirqd/5,261340054315669,127075,Running,
5093,BG Thread #3,com.google.android.youtube,261340054354894,488078,S,
62,ksoftirqd/5,ksoftirqd/5,261340054442744,836752,S,
9,kworker/u17:0,kworker/u17:0,261340054529699,59082,R,
9,kworker/u17:0,kworker/u17:0,261340054588781,81909,Running,
11,cw-deep-buffer-,/vendor/bin/hw/android.hardware.audio.service-aidl.aoc,261340054629227,29297,R,
11,cw-deep-buffer-,/vendor/bin/hw/android.hardware.audio.service-aidl.aoc,261340054658524,244344,Running,
9,kworker/u17:0,kworker/u17:0,261340054670690,39897176,I,
757,kworker/5:0,kworker/5:0,261340054679724,590128,R,
6,decon0_kthread,decon0_kthread,261340054735835,49072,R,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340054776118,149130,R,
6,decon0_kthread,decon0_kthread,261340054784907,140341,Running,
821,TimerDispatch,/system/bin/surfaceflinger,261340054811885,37516,R,
13,AudioOut_15,/system/bin/audioserver,261340054842077,60791,R,
5093,BG Thread #3,com.google.android.youtube,261340054842972,41586,R,
821,TimerDispatch,/system/bin/surfaceflinger,261340054849401,182333,Running,
5093,BG Thread #3,com.google.android.youtube,261340054884558,120239,Running,
11,cw-deep-buffer-,/vendor/bin/hw/android.hardware.audio.service-aidl.aoc,261340054902868,229207,S,
13,AudioOut_15,/system/bin/audioserver,261340054902868,282349,Running,
6,decon0_kthread,decon0_kthread,261340054925248,3394165,S,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340054925248,279785,Running,
10,surfaceflinger,/system/bin/surfaceflinger,261340054956498,48299,R,
5093,BG Thread #3,com.google.android.youtube,261340055004797,4486816,R+,
10,surfaceflinger,/system/bin/surfaceflinger,261340055004797,1799642,Running,
821,TimerDispatch,/system/bin/surfaceflinger,261340055031734,16431518,S,
11,cw-deep-buffer-,/vendor/bin/hw/android.hardware.audio.service-aidl.aoc,261340055132075,53142,R,
766,bigo_worker_thr,bigo_worker_thread,261340055144893,38574,R,
766,bigo_worker_thr,bigo_worker_thread,261340055183467,186483,Running,
13,AudioOut_15,/system/bin/audioserver,261340055185217,39862793,S,
11,cw-deep-buffer-,/vendor/bin/hw/android.hardware.audio.service-aidl.aoc,261340055185217,84635,Running,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261340055205033,2915527,D,
11,cw-deep-buffer-,/vendor/bin/hw/android.hardware.audio.service-aidl.aoc,261340055269852,39464111,S,
757,kworker/5:0,kworker/5:0,261340055269852,38208,Running,
62,ksoftirqd/5,ksoftirqd/5,261340055279496,28564,R,
757,kworker/5:0,kworker/5:0,261340055308060,359985,I,
62,ksoftirqd/5,ksoftirqd/5,261340055308060,81136,Running,
766,bigo_worker_thr,bigo_worker_thread,261340055369950,2629435,D,
62,ksoftirqd/5,ksoftirqd/5,261340055389196,320435,S,
757,kworker/5:0,kworker/5:0,261340055668045,38290,R,
757,kworker/5:0,kworker/5:0,261340055706335,14933,Running,
62,ksoftirqd/5,ksoftirqd/5,261340055709631,11637,R,
757,kworker/5:0,kworker/5:0,261340055721268,251668,I,
62,ksoftirqd/5,ksoftirqd/5,261340055721268,21647,Running,
62,ksoftirqd/5,ksoftirqd/5,261340055742915,258098,S,
5124,ExoPlayer:Playb,com.google.android.youtube,261340055875484,82316,R,
5124,ExoPlayer:Playb,com.google.android.youtube,261340055957800,321126,Running,
1,BckgrndExec HP,/system/bin/surfaceflinger,261340055969030,58309,R,
757,kworker/5:0,kworker/5:0,261340055972936,25350,R,
757,kworker/5:0,kworker/5:0,261340055998286,11638,Running,
62,ksoftirqd/5,ksoftirqd/5,261340056001013,8911,R,
757,kworker/5:0,kworker/5:0,261340056009924,548950,I,
62,ksoftirqd/5,ksoftirqd/5,261340056009924,18473,Running,
1,BckgrndExec HP,/system/bin/surfaceflinger,261340056027339,62988,Running,
62,ksoftirqd/5,ksoftirqd/5,261340056028397,554281,S,
1,BckgrndExec HP,/system/bin/surfaceflinger,261340056090327,3282512,S,
